matriculaDRE;periodoIngressoUFRJ;cursoIngressoUFRJ;cursoAtual;periodoIngressoCursoAtual;situacaoMatriculaAtual;sexo;periodo;cr;craPorPeriodo;periodosIntegralizados;cargaHorariaAcumulada;craAual;periodosTrancados;periodosCancelados;periodosCRMenor3
2024;2015/2;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Rematrícula por destrancamento ou descancelamento;M;2020/1 ; 6.6; 4;3;2250;3.8;;;
2024;2015/2;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Rematrícula por destrancamento ou descancelamento;M;2021/1 ; 2.3; 3.8;3;2250;3.8;;;
2024;2015/2;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Rematrícula por destrancamento ou descancelamento;M;2021/2 ; 3.5; 3.8;3;2250;3.8;;;
2024;2015/2;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Rematrícula por destrancamento ou descancelamento;M;2022/1 ; 4.3; 3.8;3;2250;3.8;;;
2025;2015/2;Bach em Ciências Matemáticas e da Terra;Ciência da Computação;2021/1;Trancamento automático: Perigo de cancelamento imediato;M;2015/2 ; 7.6; 7.6;1;2130;4.8;2021/2;;2018/2
2025;2015/2;Bach em Ciências Matemáticas e da Terra;Ciência da Computação;2021/1;Trancamento automático: Perigo de cancelamento imediato;M;;;;1;2130;4.8;2022/1;;2020/1
2025;2015/2;Bach em Ciências Matemáticas e da Terra;Ciência da Computação;2021/1;Trancamento automático: Perigo de cancelamento imediato;M;;;;1;2130;4.8;;;2021/1
2025;2015/2;Bach em Ciências Matemáticas e da Terra;Ciência da Computação;2021/1;Trancamento automático: Perigo de cancelamento imediato;M;2016/1 ; 4.4; 6.1;1;2130;4.8;;;
2025;2015/2;Bach em Ciências Matemáticas e da Terra;Ciência da Computação;2021/1;Trancamento automático: Perigo de cancelamento imediato;M;2016/2 ; 8.1; 6.8;1;2130;4.8;;;
2025;2015/2;Bach em Ciências Matemáticas e da Terra;Ciência da Computação;2021/1;Trancamento automático: Perigo de cancelamento imediato;M;2017/1 ; 5.7; 6.6;1;2130;4.8;;;
2025;2015/2;Bach em Ciências Matemáticas e da Terra;Ciência da Computação;2021/1;Trancamento automático: Perigo de cancelamento imediato;M;2017/2 ; 4.2; 6.2;1;2130;4.8;;;
2025;2015/2;Bach em Ciências Matemáticas e da Terra;Ciência da Computação;2021/1;Trancamento automático: Perigo de cancelamento imediato;M;2018/1 ; 3; 5.6;1;2130;4.8;;;
2025;2015/2;Bach em Ciências Matemáticas e da Terra;Ciência da Computação;2021/1;Trancamento automático: Perigo de cancelamento imediato;M;2018/2 ; 1.9; 5;1;2130;4.8;;;
2025;2015/2;Bach em Ciências Matemáticas e da Terra;Ciência da Computação;2021/1;Trancamento automático: Perigo de cancelamento imediato;M;2019/1 ; 3.6; 4.9;1;2130;4.8;;;
2025;2015/2;Bach em Ciências Matemáticas e da Terra;Ciência da Computação;2021/1;Trancamento automático: Perigo de cancelamento imediato;M;2019/2 ; 4.7; 4.9;1;2130;4.8;;;
2025;2015/2;Bach em Ciências Matemáticas e da Terra;Ciência da Computação;2021/1;Trancamento automático: Perigo de cancelamento imediato;M;2020/1 ; 0; 4.9;1;2130;4.8;;;
2025;2015/2;Bach em Ciências Matemáticas e da Terra;Ciência da Computação;2021/1;Trancamento automático: Perigo de cancelamento imediato;M;2021/1 ; 2.5; 4.8;1;2130;4.8;;;
2026;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2016/1;Cancelamento por ultrapassagem do prazo máximo de trancamento;M;2016/1 ; 5.3; 5.3;0;420;2.9;;;2017/1
2026;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2016/1;Cancelamento por ultrapassagem do prazo máximo de trancamento;M;;;;0;420;2.9;;;2017/2
2026;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2016/1;Cancelamento por ultrapassagem do prazo máximo de trancamento;M;2016/2 ; 4.5; 5;0;420;2.9;;;
2026;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2016/1;Cancelamento por ultrapassagem do prazo máximo de trancamento;M;2017/1 ; 0.7; 3.9;0;420;2.9;;;
2026;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2016/1;Cancelamento por ultrapassagem do prazo máximo de trancamento;M;2017/2 ; 0.4; 2.9;0;420;2.9;;;
2027;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Trancamento automático: Perigo de cancelamento imediato;M;2016/1 ; 6.5; 6.5;0;930;4.2;2021/1;;2019/1
2027;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Trancamento automático: Perigo de cancelamento imediato;M;;;;0;930;4.2;2021/2;;2019/2
2027;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Trancamento automático: Perigo de cancelamento imediato;M;;;;0;930;4.2;2022/1;;
2027;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Trancamento automático: Perigo de cancelamento imediato;M;2016/2 ; 5.1; 6;0;930;4.2;;;
2027;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Trancamento automático: Perigo de cancelamento imediato;M;2017/1 ; 3.3; 5;0;930;4.2;;;
2027;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Trancamento automático: Perigo de cancelamento imediato;M;2017/2 ; 4.1; 4.8;0;930;4.2;;;
2027;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Trancamento automático: Perigo de cancelamento imediato;M;2018/1 ; 6.2; 5.1;0;930;4.2;;;
2027;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Trancamento automático: Perigo de cancelamento imediato;M;2019/1 ; 0.3; 4.5;0;930;4.2;;;
2027;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Trancamento automático: Perigo de cancelamento imediato;M;2019/2 ; 0; 4.2;0;930;4.2;;;
2028;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Trancamento automático: Perigo de cancelamento imediato;M;2016/1 ; 9.8; 9.8;2;2850;8.4;2022/1;;2020/1
2028;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Trancamento automático: Perigo de cancelamento imediato;M;2016/2 ; 9.5; 9.7;2;2850;8.4;;;
2028;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Trancamento automático: Perigo de cancelamento imediato;M;2017/1 ; 8.7; 9.3;2;2850;8.4;;;
2028;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Trancamento automático: Perigo de cancelamento imediato;M;2017/2 ; 8.6; 9.1;2;2850;8.4;;;
2028;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Trancamento automático: Perigo de cancelamento imediato;M;2018/1 ; 9.1; 9.1;2;2850;8.4;;;
2028;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Trancamento automático: Perigo de cancelamento imediato;M;2018/2 ; 8.4; 9;2;2850;8.4;;;
2028;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Trancamento automático: Perigo de cancelamento imediato;M;2019/1 ; 8.3; 9;2;2850;8.4;;;
2028;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Trancamento automático: Perigo de cancelamento imediato;M;2019/2 ; 8.1; 8.9;2;2850;8.4;;;
2028;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Trancamento automático: Perigo de cancelamento imediato;M;2020/1 ; 1.6; 8.6;2;2850;8.4;;;
2028;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Trancamento automático: Perigo de cancelamento imediato;M;2021/1 ; 4.8; 8.4;2;2850;8.4;;;
2028;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Trancamento automático: Perigo de cancelamento imediato;M;2021/2 ; 8.8; 8.4;2;2850;8.4;;;
2029;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Ativa;M;2016/1 ; 9.5; 9.5;3;3050;8;;;2022/1
2029;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Ativa;M;2016/2 ; 7.9; 8.8;3;3050;8;;;
2029;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Ativa;M;2017/1 ; 7.4; 8.3;3;3050;8;;;
2029;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Ativa;M;2017/2 ; 7.8; 8.2;3;3050;8;;;
2029;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Ativa;M;2018/1 ; 7.9; 8.2;3;3050;8;;;
2029;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Ativa;M;2018/2 ; 8.4; 8.2;3;3050;8;;;
2029;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Ativa;M;2019/1 ; 7.8; 8.2;3;3050;8;;;
2029;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Ativa;M;2019/2 ; 7.3; 8.1;3;3050;8;;;
2029;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Ativa;M;2020/1 ; 5.9; 8;3;3050;8;;;
2029;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Ativa;M;2020/2 ; 9.3; 8.1;3;3050;8;;;
2029;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Ativa;M;2021/1 ; 7.8; 8.1;3;3050;8;;;
2029;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Ativa;M;2021/2 ; 7.5; 8.1;3;3050;8;;;
2029;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Ativa;M;2022/1 ; 0; 8.1;3;3050;8;;;
2030;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Ativa;M;2016/1 ; 6.9; 6.9;3;2910;7.2;;;2017/2
2030;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Ativa;M;;;;3;2910;7.2;;;2022/1
2030;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Ativa;M;2016/2 ; 7.3; 7.1;3;2910;7.2;;;
2030;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Ativa;M;2017/1 ; 7.5; 7.2;3;2910;7.2;;;
2030;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Ativa;M;2017/2 ; 2.7; 6.1;3;2910;7.2;;;
2030;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Ativa;M;2018/1 ; 6.4; 6.2;3;2910;7.2;;;
2030;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Ativa;M;2018/2 ; 7.5; 6.3;3;2910;7.2;;;
2030;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Ativa;M;2019/1 ; 8; 6.6;3;2910;7.2;;;
2030;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Ativa;M;2019/2 ; 7.3; 6.6;3;2910;7.2;;;
2030;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Ativa;M;2020/1 ; 9.2; 6.9;3;2910;7.2;;;
2030;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Ativa;M;2020/2 ; 7.9; 7;3;2910;7.2;;;
2030;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Ativa;M;2021/1 ; 8.8; 7.1;3;2910;7.2;;;
2030;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Ativa;M;2021/2 ; 9.6; 7.2;3;2910;7.2;;;
2030;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Ativa;M;2022/1 ; 0; 7.2;3;2910;7.2;;;
2031;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Cancelada por conclusão de curso;F;2016/1 ; 9.7; 9.7;1;3140;9;;;2020/2
2031;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Cancelada por conclusão de curso;F;2016/2 ; 9.3; 9.5;1;3140;9;;;
2031;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Cancelada por conclusão de curso;F;2017/1 ; 8.8; 9.4;1;3140;9;;;
2031;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Cancelada por conclusão de curso;F;2017/2 ; 8.8; 9.3;1;3140;9;;;
2031;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Cancelada por conclusão de curso;F;2018/1 ; 8.3; 9.1;1;3140;9;;;
2031;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Cancelada por conclusão de curso;F;2018/2 ; 9; 9;1;3140;9;;;
2031;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Cancelada por conclusão de curso;F;2019/1 ; 9.1; 9;1;3140;9;;;
2031;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Cancelada por conclusão de curso;F;2019/2 ; 7.8; 8.9;1;3140;9;;;
2031;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Cancelada por conclusão de curso;F;2020/1 ; 9.5; 9;1;3140;9;;;
2031;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Cancelada por conclusão de curso;F;2020/2 ; 0; 9;1;3140;9;;;
2031;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Cancelada por conclusão de curso;F;2021/1 ; 3.3; 9;1;3140;9;;;
2032;2016/1;Bach em Ciências Matemáticas e da Terra;Ciência da Computação;2021/1;Rematrícula por destrancamento ou descancelamento;M;2016/1 ; 6.1; 6.1;3;2490;5.9;;;
2032;2016/1;Bach em Ciências Matemáticas e da Terra;Ciência da Computação;2021/1;Rematrícula por destrancamento ou descancelamento;M;2016/2 ; 5.6; 5.9;3;2490;5.9;;;
2032;2016/1;Bach em Ciências Matemáticas e da Terra;Ciência da Computação;2021/1;Rematrícula por destrancamento ou descancelamento;M;2017/1 ; 6.1; 5.9;3;2490;5.9;;;
2032;2016/1;Bach em Ciências Matemáticas e da Terra;Ciência da Computação;2021/1;Rematrícula por destrancamento ou descancelamento;M;2017/2 ; 4.5; 5.5;3;2490;5.9;;;
2032;2016/1;Bach em Ciências Matemáticas e da Terra;Ciência da Computação;2021/1;Rematrícula por destrancamento ou descancelamento;M;2018/1 ; 6.5; 5.7;3;2490;5.9;;;
2032;2016/1;Bach em Ciências Matemáticas e da Terra;Ciência da Computação;2021/1;Rematrícula por destrancamento ou descancelamento;M;2019/1 ; 5.3; 5.6;3;2490;5.9;;;
2032;2016/1;Bach em Ciências Matemáticas e da Terra;Ciência da Computação;2021/1;Rematrícula por destrancamento ou descancelamento;M;2019/2 ; 3.6; 5.4;3;2490;5.9;;;
2032;2016/1;Bach em Ciências Matemáticas e da Terra;Ciência da Computação;2021/1;Rematrícula por destrancamento ou descancelamento;M;2020/1 ; 8.5; 5.7;3;2490;5.9;;;
2032;2016/1;Bach em Ciências Matemáticas e da Terra;Ciência da Computação;2021/1;Rematrícula por destrancamento ou descancelamento;M;2020/2 ; 6.6; 5.8;3;2490;5.9;;;
2032;2016/1;Bach em Ciências Matemáticas e da Terra;Ciência da Computação;2021/1;Rematrícula por destrancamento ou descancelamento;M;2021/1 ; 7.5; 5.9;3;2490;5.9;;;
2032;2016/1;Bach em Ciências Matemáticas e da Terra;Ciência da Computação;2021/1;Rematrícula por destrancamento ou descancelamento;M;2021/2 ; 7; 6;3;2490;5.9;;;
2032;2016/1;Bach em Ciências Matemáticas e da Terra;Ciência da Computação;2021/1;Rematrícula por destrancamento ou descancelamento;M;2022/1 ; 5.3; 5.9;3;2490;5.9;;;
2033;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Trancamento Solicitado;M;2016/1 ; 4.3; 4.3;1;840;3.2;2021/2;;2017/2
2033;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Trancamento Solicitado;M;;;;1;840;3.2;2022/1;;2018/2
2033;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Trancamento Solicitado;M;;;;1;840;3.2;;;2019/1
2033;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Trancamento Solicitado;M;;;;1;840;3.2;;;2019/2
2033;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Trancamento Solicitado;M;;;;1;840;3.2;;;2020/2
2033;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Trancamento Solicitado;M;2016/2 ; 3.8; 4.1;1;840;3.2;;;
2033;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Trancamento Solicitado;M;2017/1 ; 4.9; 4.3;1;840;3.2;;;
2033;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Trancamento Solicitado;M;2017/2 ; 2.6; 3.8;1;840;3.2;;;
2033;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Trancamento Solicitado;M;2018/1 ; 3.6; 3.8;1;840;3.2;;;
2033;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Trancamento Solicitado;M;2018/2 ; 0.8; 3.4;1;840;3.2;;;
2033;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Trancamento Solicitado;M;2019/1 ; 2.3; 3.3;1;840;3.2;;;
2033;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Trancamento Solicitado;M;2019/2 ; 1.3; 3.1;1;840;3.2;;;
2033;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Trancamento Solicitado;M;2020/1 ; 5.1; 3.2;1;840;3.2;;;
2033;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Trancamento Solicitado;M;2020/2 ; 2.4; 3.2;1;840;3.2;;;
2033;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Trancamento Solicitado;M;2021/1 ; 5; 3.2;1;840;3.2;;;
2034;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/2;Trancamento Solicitado;M;2016/1 ; 1.5; 1.6;0;345;2.6;2021/2;;2016/1
2034;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/2;Trancamento Solicitado;M;;;;0;345;2.6;2022/1;;2017/1
2034;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/2;Trancamento Solicitado;M;;;;0;345;2.6;;;2017/2
2034;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/2;Trancamento Solicitado;M;;;;0;345;2.6;;;2018/2
2034;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/2;Trancamento Solicitado;M;2017/1 ; 0; 1.6;0;345;2.6;;;
2034;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/2;Trancamento Solicitado;M;2017/2 ; 2.7; 2.1;0;345;2.6;;;
2034;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/2;Trancamento Solicitado;M;2018/1 ; 3.4; 2.5;0;345;2.6;;;
2034;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/2;Trancamento Solicitado;M;2018/2 ; 2.8; 2.6;0;345;2.6;;;
2035;2016/1;Bach em Ciências Matemáticas e da Terra;Ciência da Computação;2021/1;Trancamento Solicitado;M;2016/1 ; 8.7; 8.7;0;1770;7.4;2021/1;;
2035;2016/1;Bach em Ciências Matemáticas e da Terra;Ciência da Computação;2021/1;Trancamento Solicitado;M;;;;0;1770;7.4;2021/2;;
2035;2016/1;Bach em Ciências Matemáticas e da Terra;Ciência da Computação;2021/1;Trancamento Solicitado;M;;;;0;1770;7.4;2022/1;;
2035;2016/1;Bach em Ciências Matemáticas e da Terra;Ciência da Computação;2021/1;Trancamento Solicitado;M;2016/2 ; 7.5; 8.3;0;1770;7.4;;;
2035;2016/1;Bach em Ciências Matemáticas e da Terra;Ciência da Computação;2021/1;Trancamento Solicitado;M;2017/1 ; 7.8; 8.2;0;1770;7.4;;;
2035;2016/1;Bach em Ciências Matemáticas e da Terra;Ciência da Computação;2021/1;Trancamento Solicitado;M;2017/2 ; 8.7; 8.3;0;1770;7.4;;;
2035;2016/1;Bach em Ciências Matemáticas e da Terra;Ciência da Computação;2021/1;Trancamento Solicitado;M;2018/1 ; 8.2; 8.3;0;1770;7.4;;;
2035;2016/1;Bach em Ciências Matemáticas e da Terra;Ciência da Computação;2021/1;Trancamento Solicitado;M;2018/2 ; 3.9; 7.6;0;1770;7.4;;;
2035;2016/1;Bach em Ciências Matemáticas e da Terra;Ciência da Computação;2021/1;Trancamento Solicitado;M;2019/1 ; 5.6; 7.4;0;1770;7.4;;;
2036;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Ativa;M;2016/1 ; 8.5; 8.5;3;3170;7.7;;;
2036;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Ativa;M;2016/2 ; 7.6; 7.9;3;3170;7.7;;;
2036;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Ativa;M;2017/1 ; 6; 6.8;3;3170;7.7;;;
2036;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Ativa;M;2017/2 ; 9.1; 7.4;3;3170;7.7;;;
2036;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Ativa;M;2018/1 ; 8.4; 7.6;3;3170;7.7;;;
2036;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Ativa;M;2018/2 ; 6.7; 7.4;3;3170;7.7;;;
2036;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Ativa;M;2019/1 ; 7.8; 7.5;3;3170;7.7;;;
2036;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Ativa;M;2019/2 ; 7.6; 7.5;3;3170;7.7;;;
2036;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Ativa;M;2020/1 ; 8; 7.6;3;3170;7.7;;;
2036;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Ativa;M;2020/2 ; 3.5; 7.5;3;3170;7.7;;;
2036;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Ativa;M;2021/1 ; 8; 7.5;3;3170;7.7;;;
2036;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Ativa;M;2021/2 ; 5; 7.6;3;3170;7.7;;;
2036;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Ativa;M;2022/1 ; 8.9; 7.7;3;3170;7.7;;;
2037;2016/1;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2016/1;Cancelamento por opção de curso;M;2016/1 ; 1.9; 1.9;3;60;1.5;2017/2;;2016/1
2037;2016/1;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2016/1;Cancelamento por opção de curso;M;;;;3;60;1.5;;;2016/2
2037;2016/1;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2016/1;Cancelamento por opção de curso;M;;;;3;60;1.5;;;2017/1
2037;2016/1;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2016/1;Cancelamento por opção de curso;M;2016/2 ; 1.8; 1.9;3;60;1.5;;;
2037;2016/1;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2016/1;Cancelamento por opção de curso;M;2017/1 ; 0; 1.5;3;60;1.5;;;
2038;2016/1;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2016/1;Cancelamento por ultrapassagem do prazo máximo de trancamento;M;2016/1 ; 5.6; 5.7;3;360;4.4;2017/2;;2017/1
2038;2016/1;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2016/1;Cancelamento por ultrapassagem do prazo máximo de trancamento;M;;;;3;360;4.4;2018/1;;
2038;2016/1;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2016/1;Cancelamento por ultrapassagem do prazo máximo de trancamento;M;;;;3;360;4.4;2018/2;;
2038;2016/1;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2016/1;Cancelamento por ultrapassagem do prazo máximo de trancamento;M;;;;3;360;4.4;2019/1;;
2038;2016/1;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2016/1;Cancelamento por ultrapassagem do prazo máximo de trancamento;M;2016/2 ; 5.5; 5.6;3;360;4.4;;;
2038;2016/1;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2016/1;Cancelamento por ultrapassagem do prazo máximo de trancamento;M;2017/1 ; 0.7; 4.4;3;360;4.4;;;
2039;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Ativa;M;2016/1 ; 4.3; 4.4;3;2370;5.4;;;2017/1
2039;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Ativa;M;;;;3;2370;5.4;;;2017/2
2039;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Ativa;M;;;;3;2370;5.4;;;2018/2
2039;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Ativa;M;2016/2 ; 6.3; 5.2;3;2370;5.4;;;
2039;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Ativa;M;2017/1 ; 2.6; 4.4;3;2370;5.4;;;
2039;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Ativa;M;2017/2 ; 0.8; 3.5;3;2370;5.4;;;
2039;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Ativa;M;2018/1 ; 5.7; 3.9;3;2370;5.4;;;
2039;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Ativa;M;2018/2 ; 0; 3.7;3;2370;5.4;;;
2039;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Ativa;M;2019/1 ; 6.1; 4.1;3;2370;5.4;;;
2039;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Ativa;M;2019/2 ; 5.9; 4.3;3;2370;5.4;;;
2039;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Ativa;M;2020/1 ; 6.6; 4.5;3;2370;5.4;;;
2039;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Ativa;M;2020/2 ; 7.8; 4.9;3;2370;5.4;;;
2039;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Ativa;M;2021/1 ; 7.7; 5.2;3;2370;5.4;;;
2039;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Ativa;M;2021/2 ; 6.8; 5.3;3;2370;5.4;;;
2039;2016/1;Bacharelado em Ciência da Computação;Ciência da Computação;2021/1;Ativa;M;2022/1 ; 7.2; 5.4;3;2370;5.4;;;
2040;2016/1;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2016/1;Cancelada por abandono Definitivo;M;2016/1 ; 6.1; 6.1;4;510;5.1;2016/2;;2018/1
2040;2016/1;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2016/1;Cancelada por abandono Definitivo;M;;;;4;510;5.1;2018/2;;
2040;2016/1;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2016/1;Cancelada por abandono Definitivo;M;2017/1 ; 4; 5.9;4;510;5.1;;;
2040;2016/1;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2016/1;Cancelada por abandono Definitivo;M;2017/2 ; 4; 5.1;4;510;5.1;;;
2040;2016/1;Bacharelado em Ciência da Computação;Bacharelado em Ciência da Computação;2016/1;Cancelada por abandono Definitivo;M;2018/1 ; 0; 5.1;4;510;5.1;;;
