sk_d_aluno,sk_d_periodo,sk_d_curso,cr_periodo,cr_acumulado
50181e9eff2dc42771486286188b8f2ebb4bd1d5dbb7dbeabc8b392bf573ad40,450c1f373a2b971e85437f496ae5fd131d672c15404e1363ccd5c5cec36d1d02,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,4,7.1
2206b111c94d5ad89c25b370a5dbb7d2b8a820970203ef50104efcca2bfbf9c1,a8608082b671dc32d0f486fdc74d98eca1d6b397f6ec5d33996fef1e76f63d57,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,0,0
2206b111c94d5ad89c25b370a5dbb7d2b8a820970203ef50104efcca2bfbf9c1,208f704b48cbe8cef8cc02235b6f5a666c2d4089b93b0e0493996cfc93d05bb2,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,1.3,1.1
2206b111c94d5ad89c25b370a5dbb7d2b8a820970203ef50104efcca2bfbf9c1,4e25a94d6713e780a46c4e98864059d5c6eafa14d10faeadd48f6381b81931e5,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,0,0.7
2206b111c94d5ad89c25b370a5dbb7d2b8a820970203ef50104efcca2bfbf9c1,c081d2f2f93fbb27801cab73e1815a4ec3b248df144e41795653c6e40a958971,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,5,2.1
2206b111c94d5ad89c25b370a5dbb7d2b8a820970203ef50104efcca2bfbf9c1,94d0d0a6038beccb2e181b442fb951753cde4f38bd1dbc224344df853353ec29,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,0,1.6
2206b111c94d5ad89c25b370a5dbb7d2b8a820970203ef50104efcca2bfbf9c1,7c64b44d11c09947955009796478236ed86d3ae395bfa47bbe6a52bf0a5bcbad,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,1.4,1.5
2206b111c94d5ad89c25b370a5dbb7d2b8a820970203ef50104efcca2bfbf9c1,450c1f373a2b971e85437f496ae5fd131d672c15404e1363ccd5c5cec36d1d02,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,0,1.3
891b18b759447efa6e51949c414991dace25047478c26d6d72553772e4c6b652,208f704b48cbe8cef8cc02235b6f5a666c2d4089b93b0e0493996cfc93d05bb2,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,2.8,2.8
891b18b759447efa6e51949c414991dace25047478c26d6d72553772e4c6b652,4e25a94d6713e780a46c4e98864059d5c6eafa14d10faeadd48f6381b81931e5,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,2.3,2.7
891b18b759447efa6e51949c414991dace25047478c26d6d72553772e4c6b652,3640020b44be046a9c8f5393ab9def05bb71e4fe9961a4ccf0a9791d4bc2a3e7,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,0,2.4
891b18b759447efa6e51949c414991dace25047478c26d6d72553772e4c6b652,c081d2f2f93fbb27801cab73e1815a4ec3b248df144e41795653c6e40a958971,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,0.6,1.8
891b18b759447efa6e51949c414991dace25047478c26d6d72553772e4c6b652,94d0d0a6038beccb2e181b442fb951753cde4f38bd1dbc224344df853353ec29,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,1.9,1.9
2fec73f20596429e9b573335828bba2607380529078c9ba9fce24108e1102b6a,208f704b48cbe8cef8cc02235b6f5a666c2d4089b93b0e0493996cfc93d05bb2,e2a2eb78b69fdc4bdb2a025a4a76e1ae15881bda6350bc8c3e647078e0c01029,6,6
2fec73f20596429e9b573335828bba2607380529078c9ba9fce24108e1102b6a,4e25a94d6713e780a46c4e98864059d5c6eafa14d10faeadd48f6381b81931e5,e2a2eb78b69fdc4bdb2a025a4a76e1ae15881bda6350bc8c3e647078e0c01029,5,5.7
2fec73f20596429e9b573335828bba2607380529078c9ba9fce24108e1102b6a,3640020b44be046a9c8f5393ab9def05bb71e4fe9961a4ccf0a9791d4bc2a3e7,e2a2eb78b69fdc4bdb2a025a4a76e1ae15881bda6350bc8c3e647078e0c01029,4.4,5.4
2fec73f20596429e9b573335828bba2607380529078c9ba9fce24108e1102b6a,c081d2f2f93fbb27801cab73e1815a4ec3b248df144e41795653c6e40a958971,e2a2eb78b69fdc4bdb2a025a4a76e1ae15881bda6350bc8c3e647078e0c01029,5.1,5.3
2fec73f20596429e9b573335828bba2607380529078c9ba9fce24108e1102b6a,94d0d0a6038beccb2e181b442fb951753cde4f38bd1dbc224344df853353ec29,e2a2eb78b69fdc4bdb2a025a4a76e1ae15881bda6350bc8c3e647078e0c01029,7.4,5.8
2fec73f20596429e9b573335828bba2607380529078c9ba9fce24108e1102b6a,7c64b44d11c09947955009796478236ed86d3ae395bfa47bbe6a52bf0a5bcbad,e2a2eb78b69fdc4bdb2a025a4a76e1ae15881bda6350bc8c3e647078e0c01029,8.3,6
2fec73f20596429e9b573335828bba2607380529078c9ba9fce24108e1102b6a,450c1f373a2b971e85437f496ae5fd131d672c15404e1363ccd5c5cec36d1d02,e2a2eb78b69fdc4bdb2a025a4a76e1ae15881bda6350bc8c3e647078e0c01029,8.6,6.2
314c8125db7e2d4c4c5da84889177cf47faa40c9e59374a45007134c29de54f8,208f704b48cbe8cef8cc02235b6f5a666c2d4089b93b0e0493996cfc93d05bb2,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,6.7,6.7
314c8125db7e2d4c4c5da84889177cf47faa40c9e59374a45007134c29de54f8,4e25a94d6713e780a46c4e98864059d5c6eafa14d10faeadd48f6381b81931e5,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,6.5,6.7
10fc5d072454fbc12fce89009daa7a3fa271782b332f91f9b207a4704107b61f,208f704b48cbe8cef8cc02235b6f5a666c2d4089b93b0e0493996cfc93d05bb2,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,6.2,6.2
10fc5d072454fbc12fce89009daa7a3fa271782b332f91f9b207a4704107b61f,4e25a94d6713e780a46c4e98864059d5c6eafa14d10faeadd48f6381b81931e5,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,5.6,5.9
10fc5d072454fbc12fce89009daa7a3fa271782b332f91f9b207a4704107b61f,3640020b44be046a9c8f5393ab9def05bb71e4fe9961a4ccf0a9791d4bc2a3e7,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,4.2,5.4
10fc5d072454fbc12fce89009daa7a3fa271782b332f91f9b207a4704107b61f,c081d2f2f93fbb27801cab73e1815a4ec3b248df144e41795653c6e40a958971,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,2.1,4.9
e5481aa7df58a36f4d0a1fb99cb56e3cf20e1ea96329e414c81d0ce7ad2c1bfc,208f704b48cbe8cef8cc02235b6f5a666c2d4089b93b0e0493996cfc93d05bb2,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,6.8,6.8
e5481aa7df58a36f4d0a1fb99cb56e3cf20e1ea96329e414c81d0ce7ad2c1bfc,4e25a94d6713e780a46c4e98864059d5c6eafa14d10faeadd48f6381b81931e5,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,6.5,6.7
e5481aa7df58a36f4d0a1fb99cb56e3cf20e1ea96329e414c81d0ce7ad2c1bfc,3640020b44be046a9c8f5393ab9def05bb71e4fe9961a4ccf0a9791d4bc2a3e7,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,6.4,6.6
e5481aa7df58a36f4d0a1fb99cb56e3cf20e1ea96329e414c81d0ce7ad2c1bfc,c081d2f2f93fbb27801cab73e1815a4ec3b248df144e41795653c6e40a958971,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,5.4,6.3
e5481aa7df58a36f4d0a1fb99cb56e3cf20e1ea96329e414c81d0ce7ad2c1bfc,94d0d0a6038beccb2e181b442fb951753cde4f38bd1dbc224344df853353ec29,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,9.2,6.9
e5481aa7df58a36f4d0a1fb99cb56e3cf20e1ea96329e414c81d0ce7ad2c1bfc,7c64b44d11c09947955009796478236ed86d3ae395bfa47bbe6a52bf0a5bcbad,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,8.3,7.1
e5481aa7df58a36f4d0a1fb99cb56e3cf20e1ea96329e414c81d0ce7ad2c1bfc,450c1f373a2b971e85437f496ae5fd131d672c15404e1363ccd5c5cec36d1d02,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,8.1,7.2
f2545297c4617f372b50068ea63c4a0172331b161606b4d2d4fea9214beed18e,208f704b48cbe8cef8cc02235b6f5a666c2d4089b93b0e0493996cfc93d05bb2,e2a2eb78b69fdc4bdb2a025a4a76e1ae15881bda6350bc8c3e647078e0c01029,6,6.1
f2545297c4617f372b50068ea63c4a0172331b161606b4d2d4fea9214beed18e,4e25a94d6713e780a46c4e98864059d5c6eafa14d10faeadd48f6381b81931e5,e2a2eb78b69fdc4bdb2a025a4a76e1ae15881bda6350bc8c3e647078e0c01029,3.6,5.1
f2545297c4617f372b50068ea63c4a0172331b161606b4d2d4fea9214beed18e,3640020b44be046a9c8f5393ab9def05bb71e4fe9961a4ccf0a9791d4bc2a3e7,e2a2eb78b69fdc4bdb2a025a4a76e1ae15881bda6350bc8c3e647078e0c01029,5.5,5.2
f2545297c4617f372b50068ea63c4a0172331b161606b4d2d4fea9214beed18e,c081d2f2f93fbb27801cab73e1815a4ec3b248df144e41795653c6e40a958971,e2a2eb78b69fdc4bdb2a025a4a76e1ae15881bda6350bc8c3e647078e0c01029,3.2,4.8
f2545297c4617f372b50068ea63c4a0172331b161606b4d2d4fea9214beed18e,94d0d0a6038beccb2e181b442fb951753cde4f38bd1dbc224344df853353ec29,e2a2eb78b69fdc4bdb2a025a4a76e1ae15881bda6350bc8c3e647078e0c01029,7.4,5.5
f2545297c4617f372b50068ea63c4a0172331b161606b4d2d4fea9214beed18e,7c64b44d11c09947955009796478236ed86d3ae395bfa47bbe6a52bf0a5bcbad,e2a2eb78b69fdc4bdb2a025a4a76e1ae15881bda6350bc8c3e647078e0c01029,5.1,5.4
f2545297c4617f372b50068ea63c4a0172331b161606b4d2d4fea9214beed18e,450c1f373a2b971e85437f496ae5fd131d672c15404e1363ccd5c5cec36d1d02,e2a2eb78b69fdc4bdb2a025a4a76e1ae15881bda6350bc8c3e647078e0c01029,6.3,5.5
aeec2fcd27fcd10651005209d0db55dd2a7d61ffe4ab7d8ea6c65a36fce950c1,208f704b48cbe8cef8cc02235b6f5a666c2d4089b93b0e0493996cfc93d05bb2,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,6,6
aeec2fcd27fcd10651005209d0db55dd2a7d61ffe4ab7d8ea6c65a36fce950c1,4e25a94d6713e780a46c4e98864059d5c6eafa14d10faeadd48f6381b81931e5,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,6.3,6.2
aeec2fcd27fcd10651005209d0db55dd2a7d61ffe4ab7d8ea6c65a36fce950c1,3640020b44be046a9c8f5393ab9def05bb71e4fe9961a4ccf0a9791d4bc2a3e7,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,4.7,5.9
aeec2fcd27fcd10651005209d0db55dd2a7d61ffe4ab7d8ea6c65a36fce950c1,c081d2f2f93fbb27801cab73e1815a4ec3b248df144e41795653c6e40a958971,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,3.9,5.4
aeec2fcd27fcd10651005209d0db55dd2a7d61ffe4ab7d8ea6c65a36fce950c1,94d0d0a6038beccb2e181b442fb951753cde4f38bd1dbc224344df853353ec29,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,8.5,6.2
aeec2fcd27fcd10651005209d0db55dd2a7d61ffe4ab7d8ea6c65a36fce950c1,7c64b44d11c09947955009796478236ed86d3ae395bfa47bbe6a52bf0a5bcbad,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,7.6,6.4
aeec2fcd27fcd10651005209d0db55dd2a7d61ffe4ab7d8ea6c65a36fce950c1,450c1f373a2b971e85437f496ae5fd131d672c15404e1363ccd5c5cec36d1d02,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,8.2,6.6
5292478e83f6b244c7c7c5c1fe272121abdc2982f66ed11fcbc6ea7e73af124d,208f704b48cbe8cef8cc02235b6f5a666c2d4089b93b0e0493996cfc93d05bb2,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,8.5,8.5
8e3330aeb5e96211f56a9521e80ab8b0a841921b73bc64131abee2701dff81eb,c081d2f2f93fbb27801cab73e1815a4ec3b248df144e41795653c6e40a958971,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,4.8,4.8
1f3b8e69941641383b83d90d3091f7e22d81fce357635f457ce47a98bde3bdb6,208f704b48cbe8cef8cc02235b6f5a666c2d4089b93b0e0493996cfc93d05bb2,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,7.5,7.5
1f3b8e69941641383b83d90d3091f7e22d81fce357635f457ce47a98bde3bdb6,4e25a94d6713e780a46c4e98864059d5c6eafa14d10faeadd48f6381b81931e5,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,6.5,7
1f3b8e69941641383b83d90d3091f7e22d81fce357635f457ce47a98bde3bdb6,3640020b44be046a9c8f5393ab9def05bb71e4fe9961a4ccf0a9791d4bc2a3e7,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,6.3,6.8
1f3b8e69941641383b83d90d3091f7e22d81fce357635f457ce47a98bde3bdb6,c081d2f2f93fbb27801cab73e1815a4ec3b248df144e41795653c6e40a958971,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,5.3,6.5
1f3b8e69941641383b83d90d3091f7e22d81fce357635f457ce47a98bde3bdb6,94d0d0a6038beccb2e181b442fb951753cde4f38bd1dbc224344df853353ec29,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,6.5,6.5
1f3b8e69941641383b83d90d3091f7e22d81fce357635f457ce47a98bde3bdb6,7c64b44d11c09947955009796478236ed86d3ae395bfa47bbe6a52bf0a5bcbad,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,6.2,6.5
1f3b8e69941641383b83d90d3091f7e22d81fce357635f457ce47a98bde3bdb6,450c1f373a2b971e85437f496ae5fd131d672c15404e1363ccd5c5cec36d1d02,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,5.5,6.6
1134c0a7d44fdae1afd7f1f64e2789496784095ca0a050947d659c256d331d34,208f704b48cbe8cef8cc02235b6f5a666c2d4089b93b0e0493996cfc93d05bb2,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,8.8,8.8
1134c0a7d44fdae1afd7f1f64e2789496784095ca0a050947d659c256d331d34,4e25a94d6713e780a46c4e98864059d5c6eafa14d10faeadd48f6381b81931e5,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,8.4,8.6
1134c0a7d44fdae1afd7f1f64e2789496784095ca0a050947d659c256d331d34,3640020b44be046a9c8f5393ab9def05bb71e4fe9961a4ccf0a9791d4bc2a3e7,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,8.4,8.6
1134c0a7d44fdae1afd7f1f64e2789496784095ca0a050947d659c256d331d34,c081d2f2f93fbb27801cab73e1815a4ec3b248df144e41795653c6e40a958971,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,7.3,8.3
1134c0a7d44fdae1afd7f1f64e2789496784095ca0a050947d659c256d331d34,94d0d0a6038beccb2e181b442fb951753cde4f38bd1dbc224344df853353ec29,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,9.5,8.5
1134c0a7d44fdae1afd7f1f64e2789496784095ca0a050947d659c256d331d34,7c64b44d11c09947955009796478236ed86d3ae395bfa47bbe6a52bf0a5bcbad,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,8.3,8.5
1134c0a7d44fdae1afd7f1f64e2789496784095ca0a050947d659c256d331d34,450c1f373a2b971e85437f496ae5fd131d672c15404e1363ccd5c5cec36d1d02,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,9.4,8.5
238f12f53f02e14ae4ee8a929f4fecc09390e03fa17e66edda594b04d9122678,208f704b48cbe8cef8cc02235b6f5a666c2d4089b93b0e0493996cfc93d05bb2,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,8.1,8.1
238f12f53f02e14ae4ee8a929f4fecc09390e03fa17e66edda594b04d9122678,4e25a94d6713e780a46c4e98864059d5c6eafa14d10faeadd48f6381b81931e5,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,8,8.1
238f12f53f02e14ae4ee8a929f4fecc09390e03fa17e66edda594b04d9122678,3640020b44be046a9c8f5393ab9def05bb71e4fe9961a4ccf0a9791d4bc2a3e7,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,7.4,7.8
238f12f53f02e14ae4ee8a929f4fecc09390e03fa17e66edda594b04d9122678,c081d2f2f93fbb27801cab73e1815a4ec3b248df144e41795653c6e40a958971,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,7.9,7.9
238f12f53f02e14ae4ee8a929f4fecc09390e03fa17e66edda594b04d9122678,94d0d0a6038beccb2e181b442fb951753cde4f38bd1dbc224344df853353ec29,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,7.3,7.8
238f12f53f02e14ae4ee8a929f4fecc09390e03fa17e66edda594b04d9122678,7c64b44d11c09947955009796478236ed86d3ae395bfa47bbe6a52bf0a5bcbad,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,8.8,7.9
238f12f53f02e14ae4ee8a929f4fecc09390e03fa17e66edda594b04d9122678,450c1f373a2b971e85437f496ae5fd131d672c15404e1363ccd5c5cec36d1d02,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,10,8.1
2bc805107667db072da4addd4085678cf44bdd36e12cb8b0a2b1a3cc04629f8d,208f704b48cbe8cef8cc02235b6f5a666c2d4089b93b0e0493996cfc93d05bb2,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,5.2,5.2
2bc805107667db072da4addd4085678cf44bdd36e12cb8b0a2b1a3cc04629f8d,4e25a94d6713e780a46c4e98864059d5c6eafa14d10faeadd48f6381b81931e5,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,5,5.1
2bc805107667db072da4addd4085678cf44bdd36e12cb8b0a2b1a3cc04629f8d,3640020b44be046a9c8f5393ab9def05bb71e4fe9961a4ccf0a9791d4bc2a3e7,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,7.2,5.8
2bc805107667db072da4addd4085678cf44bdd36e12cb8b0a2b1a3cc04629f8d,c081d2f2f93fbb27801cab73e1815a4ec3b248df144e41795653c6e40a958971,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,6.5,6.4
131127203c89e8219dbdfe2f597538759310f40918b22270401794e1300d2c9d,208f704b48cbe8cef8cc02235b6f5a666c2d4089b93b0e0493996cfc93d05bb2,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,6,6
131127203c89e8219dbdfe2f597538759310f40918b22270401794e1300d2c9d,4e25a94d6713e780a46c4e98864059d5c6eafa14d10faeadd48f6381b81931e5,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,5,5.5
131127203c89e8219dbdfe2f597538759310f40918b22270401794e1300d2c9d,450c1f373a2b971e85437f496ae5fd131d672c15404e1363ccd5c5cec36d1d02,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,7.2,5.9
56eff0923675867f255173936ee40e6f7ada31df62cb00f60fb28d54ee428553,208f704b48cbe8cef8cc02235b6f5a666c2d4089b93b0e0493996cfc93d05bb2,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,1.8,1.8
9106f1ec4a2142f02273d7a820b6fd53c612fdfbdf8626c96d65af38828e735e,208f704b48cbe8cef8cc02235b6f5a666c2d4089b93b0e0493996cfc93d05bb2,71893a90c396f0286a8af5c47f89a86b4bf5b9c28660f0eb9c468b432957b8c1,6.5,6.6
9106f1ec4a2142f02273d7a820b6fd53c612fdfbdf8626c96d65af38828e735e,4e25a94d6713e780a46c4e98864059d5c6eafa14d10faeadd48f6381b81931e5,71893a90c396f0286a8af5c47f89a86b4bf5b9c28660f0eb9c468b432957b8c1,5,5.8
9106f1ec4a2142f02273d7a820b6fd53c612fdfbdf8626c96d65af38828e735e,3640020b44be046a9c8f5393ab9def05bb71e4fe9961a4ccf0a9791d4bc2a3e7,71893a90c396f0286a8af5c47f89a86b4bf5b9c28660f0eb9c468b432957b8c1,6.8,6.1
9106f1ec4a2142f02273d7a820b6fd53c612fdfbdf8626c96d65af38828e735e,c081d2f2f93fbb27801cab73e1815a4ec3b248df144e41795653c6e40a958971,71893a90c396f0286a8af5c47f89a86b4bf5b9c28660f0eb9c468b432957b8c1,7.5,6.4
9106f1ec4a2142f02273d7a820b6fd53c612fdfbdf8626c96d65af38828e735e,94d0d0a6038beccb2e181b442fb951753cde4f38bd1dbc224344df853353ec29,71893a90c396f0286a8af5c47f89a86b4bf5b9c28660f0eb9c468b432957b8c1,9.3,7.3
9106f1ec4a2142f02273d7a820b6fd53c612fdfbdf8626c96d65af38828e735e,7c64b44d11c09947955009796478236ed86d3ae395bfa47bbe6a52bf0a5bcbad,71893a90c396f0286a8af5c47f89a86b4bf5b9c28660f0eb9c468b432957b8c1,8.9,7.6
9106f1ec4a2142f02273d7a820b6fd53c612fdfbdf8626c96d65af38828e735e,450c1f373a2b971e85437f496ae5fd131d672c15404e1363ccd5c5cec36d1d02,71893a90c396f0286a8af5c47f89a86b4bf5b9c28660f0eb9c468b432957b8c1,8.9,7.7
3b7ffedfd5916e6ee067be68f0deaef34beb18eacf7f7e1be5b3514b8fac177e,208f704b48cbe8cef8cc02235b6f5a666c2d4089b93b0e0493996cfc93d05bb2,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,4.3,4.3
3b7ffedfd5916e6ee067be68f0deaef34beb18eacf7f7e1be5b3514b8fac177e,4e25a94d6713e780a46c4e98864059d5c6eafa14d10faeadd48f6381b81931e5,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,3.8,4.1
3b7ffedfd5916e6ee067be68f0deaef34beb18eacf7f7e1be5b3514b8fac177e,3640020b44be046a9c8f5393ab9def05bb71e4fe9961a4ccf0a9791d4bc2a3e7,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,2,3.7
3b7ffedfd5916e6ee067be68f0deaef34beb18eacf7f7e1be5b3514b8fac177e,c081d2f2f93fbb27801cab73e1815a4ec3b248df144e41795653c6e40a958971,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,3.5,3.6
